id_cliente,nome,sobrenome,tipo,email,telefone,cpf_cnpj,data_nascimento,data_cadastro,cidade,estado
1212,Lima & Ramos EPP,,PJ,limaramose_@empresa.com.br,61990964606,95862074000143,2002-02-04,2025-12-12,Rocha da Mata,RO
220,Clarice,Viana,PF,clarice.viana@bol.com.br,+5541961644781,12853746909,1996-03-12,2025-12-13,Cirino Alegre,PR
474,Emanuelly,Souza,PF,esouza@terra.com.br,(13) 92338-5931,029.643.158-33,,2025-12-13,Gomes de da Rocha,AL
1263,Rocha Serviços e Serviços S/S,,PJ,rochaservi.@empresa.com.br,71919776574,08_169_372_0001_58,2005-07-26,2025-12-13,Andrade,GO
1913,Consultoria Camargo EI,,PJ,c@comercio.net.br,+5551960422537,62_937_481_0001_13,1958-05-23,2025-12-13,Fonseca,SP
2586,Maria Luísa,da Luz,PF,fernandogarcia@outlook.com,(13) 92347-1656,50827941676,2001-04-16,2025-12-13,Vasconcelos,AP
3483,Martins & Castro S/S,,PJ,martinscas@comercio.net.br,41941789247,93284570000131,1962-11-22,2025-12-13,Vieira,RJ
856,Marcos Vinicius,Almeida,PF,marcosvinicius.almeida@gmail.com,+5561957234414,357.184.692-37,1968-05-16,2025-12-14,da Paz,TO
298,Olivia,Correia,PF,olivia.correia@uol.com.br,47922441776,821.305.476-80,1974-03-27,2025-12-15,da Mota de Alves,RS
1456,Asafe,Araújo,PF,asafearajo@yahoo.com.br,71952668869,687_104_539_20,2000-08-29,2025-12-15,Guerra,AP
96,Maria Alice,Siqueira,PF,msiqueira@yahoo.com.br,(13) 94055-9754,793.501.684-48,1973-06-29,2025-12-16,Garcia de Farias,AC
609,Calebe,Fonseca,PF,calebefonseca@gmail.com,(13) 91774-3680,610_842_375_71,1985-05-27,2025-12-16,Almeida das Flores,CE
1297,Vargas & Associados S/A,,PJ,vargasasso.@comercio.net.br,+5561942751287,78_129_653_0001_62,1967-02-26,2025-12-16,da Cruz,MS
2610,Pedro Lucas,Mendes,PF,pedrolucas.mendes@gmail.con,,584.162.739-28,1964-04-13,2025-12-16,Moura,RR
2943,Catarina,Melo,PF,nathan_monteiro@outlook.com,(51) 97822-5352,208_195_436_24,1969-04-01,2025-12-16,Andrade,CE
3148,Kamilly,Ramos,PF,kamilly.ramos@hotmail.com,13915485101,62749085365,,2025-12-16,Pastor,RO
215,Maria Helena,,PF,mariahelena_@bol.com.br,11964696586,16479358228,1996-07-15,2025-12-17,Lopes da Mata,SE
1555,Caroline,,PF,caroline_@hotmail.com,,168.529.034-51,1991-02-05,2025-12-17,Nascimento da Serra,AM
2086,Noah,Montenegro,PF,noah_montenegro@hotmail.com,11997464328,13729845691,1992-10-13,2025-12-17,Novaes,SC
2682,Luísa,Siqueira,PF,lusa80@uol.com.br,(61) 95378-3971,96401783222,1956-12-27,2025-12-17,Ferreira do Sul,RJ
3165,Lívia,Fonseca,PF,lvia.fonseca@terra.com.br,+5511954629743,176.450.283-35,1975-12-19,2025-12-17,Porto do Galho,RJ
2566,Maitê,da Mota,PF,mait_damota@ig.com.br,(31) 97476-8092,642.708.519-02,1985-06-02,2025-12-18,Azevedo dos Dourados,SP
602,João Lucas,Guerra,PF,jguerra@terra.com.br,,021.489.635-89,1979-03-08,2025-12-19,da Conceição,RO
757,Davi Lucca,da Mota,PF,daviluccadamota@ig.com.br,+5513965538874,495.127.680-11,2003-01-11,2025-12-19,Almeida do Galho,RS
956,Pedro Miguel,Moreira,PF,pedromiguel.moreira@hotmail.com,+5513981121427,807_439_615_01,1972-11-12,2025-12-19,Araújo do Galho,PE
1786,Tecnologia Teixeira EPP,,PJ,tecnologia.@comercio.net.br,+5531917591897,30.487.962/0001-88,2000-06-26,2025-12-19,Siqueira de Goiás,ES
1833,Maria,Sousa,PF,msousa@uol.com.br,,578.092.643-38,,2025-12-19,Camargo dos Dourados,RO
3028,Fonseca & Associados S/A,,PJ,fonsecaass44@empresa.com.br,+5571919877720,04_182_973_0001_40,1961-07-22,2025-12-19,Pereira,MA
823,Joana,Aparecida,PF,joana.aparecida@gmail.com,+5521919658362,175.296.804-20,1979-08-20,2025-12-20,Silva do Amparo,AL
906,Sophie,Cavalcante,PF,sophie17@bol.com.br,(71) 96220-8502,135_679_820_95,1995-05-06,2025-12-20,Pimenta de Goiás,RJ
1192,Fernando,Garcia,PF,fernando.garcia@bol.com.br,+5511913065611,19257486001,1985-08-04,2025-12-20,Dias Paulista,MG
2009,Bella,Vargas,PF,bella.vargas@bol.com.br,,495.873.106-75,1999-02-06,2025-12-20,Borges,PA
3257,Brayan,Santos,PF,bsantos@hotmail.com,(11) 97240-3326,180_574_362_71,1991-04-07,2025-12-20,Borges,MA
1145,Allana,Pires,PF,allanapires@yahoo.com.br,+5541949593594,48520391605,,2025-12-21,Aragão,MS
472,Clarice,Fogaça,PF,clarice.fogaa@hotmail.com,,09253614889,2001-08-17,2025-12-22,Brito,SP
571,Gabrielly,da Rosa,PF,gabrielly.darosa@hotmail.com,61992808894,703.612.485-71,1995-02-22,2025-12-22,Cassiano,ES
645,Calebe,Fernandes,PF,calebe49@ig.com.br,+5547989308940,71950386457,1979-12-09,2025-12-22,Casa Grande,GO
1849,Ana Beatriz,Casa Grande,PF,anabeatriz88@bol.com.br,31935847201,508_376_914_00,1957-01-31,2025-12-22,Novaes,AM
5,Josué,Cardoso,PF,josucardoso@outlook.com,21992291571,67304982500,1957-09-02,2025-12-23,da Mata,ES
763,Comércio Soares EI,,PJ,c@empresa.com.br,+5561925642048,08347291000109,,2025-12-23,Garcia do Oeste,MG
1165,Marina,Duarte,PF,fernandogarcia@outlook.com,(47) 93459-2182,27034659125,1969-12-31,2025-12-23,Martins,PI
1446,Farias & Pereira EIRELI,,PJ,fariaspere@empresa.com.br,,98420135000100,1981-12-03,2025-12-23,Sousa da Praia,AC
1525,Dias Consultoria e Comércio EIRELI,,PJ,diasconsul@comercio.net.br,51999624194,54_213_697_0001_08,1959-01-17,2025-12-23,Nascimento,MG
2246,Sophie,Ramos,PF,sramos@gmail.com,,501.794.263-70,1977-10-19,2025-12-23,Camargo,AP
3458,Barbosa Comércio e Sistemas S/S,,PJ,b@empresa.com.br,31986104542,15.638.249/0001-02,1989-08-29,2025-12-23,Camargo da Mata,SE
836,Mateus,Porto,PF,mateus.porto@terra.com.br,+5531935513129,726_391_854_46,1980-09-29,2025-12-24,Rocha,AC
2896,Caleb,Moura,PF,caleb71@outlook.com,(51) 98114-6348,483.025.169-70,2000-07-04,2025-12-24,Vieira,RR
3066,Luiz Fernando,Araújo,PF,luizfernando_arajo@ig.com.br,+5513965409380,70942861396,1997-10-22,2025-12-24,Nascimento do Galho,PB
812,Benicio,Viana,PF,benicio84@outlook.com,+5541933296597,261.540.893-33,1956-09-12,2025-12-25,Abreu,RO
968,Silva Informática e Serviços Ltda.,,PJ,silvainfor71@empresa.com.br,(41) 94817-4250,69580137000169,1969-06-15,2025-12-25,Sousa,MG
1476,José Pedro,Cassiano,PF,jospedrocassiano@bol.com.br,71923587176,651_832_940_89,1957-12-08,2025-12-25,Brito,RO
1693,Davi,Cirino,PF,davicirino@ig.com.br,(61) 99728-3156,370_528_941_14,2003-12-14,2025-12-25,das Neves de Garcia,MT
2753,Isaque,da Conceição,PF,idaconceio@ig.com.br,(61) 94844-4698,715_946_382_09,1957-08-23,2025-12-25,Macedo,ES
3499,Maria Laura,Sampaio,PF,emilly.martins@gmail.com,31944786060,86923740169,1976-01-18,2025-12-25,Campos de Minas,CE
151,José,Cardoso,PF,jcardoso@yahoo.com.br,(13) 95347-1492,291.437.580-88,,2025-12-26,Macedo da Mata,ES
378,João,Oliveira,PF,joo3@gmail.com,(47) 95811-8386,430_862_591_24,1957-06-23,2025-12-26,Nunes dos Dourados,MT
1189,Alice,da Paz,PF,alicedapaz@hotmail.com,21957645941,082.194.735-41,1957-04-15,2025-12-26,Santos do Galho,AL
455,Giovanna,Aparecida,PF,giovanna51@ig.com.br,(31) 97589-9870,97351806268,1986-03-15,2025-12-27,da Rosa Grande,MS
1004,Mariana,Moura,PF,joaquim77@terra.com.br,+5547933175357,923.670.451-43,1997-07-11,2025-12-27,da Conceição,DF
2436,Pietro,,PF,pietro60@ig.com.br,(61) 93896-2401,042_793_185_14,1973-06-08,2025-12-27,Barbosa,RR
2596,Henrique,Carvalho,PF,henrique.carvalho@terra.com.br,+5521941308209,146_750_928_02,2007-02-14,2025-12-27,da Costa,AP
2985,Maria Júlia,Rios,PF,mariajlia61@terra.com.br,,309.764.812-78,1995-05-04,2025-12-27,Fernandes da Prata,RO
126,Raul,Peixoto,PF,raul_peixoto@uol.com.br,13975684691,920.453.781-79,1982-08-22,2025-12-28,Pastor do Amparo,AC
669,Luiz Fernando,Peixoto,PF,luizfernandopeixoto@outlook.com,,96458072120,1985-03-05,2025-12-28,Aragão de Minas,AC
2253,Thomas,da Luz,PF,thomasdaluz@ig.com.br,+5511915372540,512_904_738_97,1986-04-17,2025-12-28,da Rocha do Galho,MG
2319,Benjamim,Sales,PF,benjamim71@bol.com.br,+5511965207903,586_217_093_68,,2025-12-28,da Rosa de Monteiro,PE
2632,Maria Laura,Castro,PF,marialauracastro@ig.com.br,(71) 94131-8102,38052961777,1991-04-18,2025-12-28,Andrade de Goiás,TO
2951,Sophia,Oliveira,PF,sophiaoliveira@yahoo.com.br,51965385076,760_835_941_20,,2025-12-28,Ramos,RJ
3234,Ana Luiza,Cassiano,PF,analuiza.cassiano@outlook.com,21956181054,97482351655,1981-10-28,2025-12-28,Vasconcelos do Campo,MA
1133,Vieira & Associados EI,,PJ,v@comercio.net.br,31962103072,38940756000193,1965-07-06,2025-12-29,Fernandes de das Neves,ES
1731,Soares & Ribeiro S/S,,PJ,soaresribe58@empresa.com.br,+5513939345881,76_091_385_0001_01,1959-09-25,2025-12-29,Pinto do Sul,TO
2075,Arthur Miguel,Costa,PF,arthurmiguel85@hotmail.com,,57609241849,1969-07-11,2025-12-29,das Neves Paulista,AM
2559,Isabel,Pinto,PF,ipinto@outlook.com,13963625027,71623985455,1971-01-02,2025-12-29,Macedo da Prata,GO
2761,Esther,da Luz,PF,estherdaluz@ig.com.br,(71) 96429-2943,67053219461,1965-04-13,2025-12-29,Souza de Costa,PR
3301,Theodoro,Carvalho,PF,theodoro64@yahoo.com.br,,719.046.253-80,2000-02-13,2025-12-29,Fogaça de Sales,RN
425,Gael Henrique,da Rosa,PF,gdarosa@uol.con.br,47985522064,507.348.269-74,,2025-12-30,Fogaça Paulista,MA
456,Vicente,Gomes,PF,vicentegomes@outlook.com,,513_674_809_57,1973-12-19,2025-12-30,Barbosa,SP
2143,Ana Cecília,Correia,PF,anacecliacorreia@ig.com.br,,257.648.019-58,1971-06-28,2025-12-30,Viana,MT
3299,Alice,Jesus,PF,alice.jesus@gmail.com,+5511967855583,374.681.502-90,,2025-12-30,Fernandes,RR
251,Ágatha,Souza,PF,gatha.souza@hotmail.com,+5521920179079,987.310.254-04,1988-01-15,2025-12-31,Siqueira,RS
1107,Davi,Montenegro,PF,davimontenegro@yahoo.com.br,71967833464,89026143796,2002-06-29,2025-12-31,Costa,GO
1282,Pedro Miguel,Brito,PF,pedromiguel95@yahoo.com.br,+5521926857286,604_853_729_83,1990-02-26,2025-12-31,Campos,AL
2288,Luiz Gustavo,Pires,PF,luizgustavo51@outlook.com,+5547933576359,384_719_256_64,1981-03-24,2025-12-31,Castro,PE
3018,Bianca,Rodrigues,PF,biancarodrigues@yahoo.com.br,41934572071,702.931.546-43,1993-12-22,2025-12-31,Rocha,RJ
110,Nicolas,Aragão,PF,nicolasarago@yahoo.com.br,(31) 97730-1044,491.073.562-34,,2026-01-01,Freitas,RS
1918,Luan,Gonçalves,PF,luangonalves@yahoo.com.br,(71) 93837-9479,397_081_645_93,1986-11-27,2026-01-01,Nascimento Grande,MS
3099,Ágatha,da Mata,PF,gatha.damata@gmail.com,(11) 92139-4987,79065128395,2003-09-17,2026-01-01,da Cruz de Goiás,PI
912,Cecília,Ferreira,PF,cferreira@uol.com.br,+5521992355243,537_402_186_90,1989-09-02,2026-01-03,Moraes do Norte,TO
1120,Esther,Gomes,PF,esther.gomes@yahoo.com.br,(47) 92078-8136,983_604_572_47,1990-07-30,2026-01-03,Albuquerque dos Dourados,RJ
1368,Nicole,Cavalcanti,PF,nicolecavalcanti@terra.com.br,51915355706,03758621968,,2026-01-03,Costa,AP
2524,Isabel,Machado,PF,isabelmachado@yahoo.com.br,(21) 91468-7607,359_874_160_00,1981-05-28,2026-01-03,Rodrigues de Abreu,AL
2779,Sabrina,Nunes,PF,sabrina.nunes@bol.com.br,41942577499,741.058.962-02,1999-11-25,2026-01-03,Santos,SP
352,Ana Julia,,PF,anajulia_@hotmail.com,47918908478,674.325.109-70,1989-06-23,2026-01-04,Carvalho do Campo,AM
364,Cecília,Campos,PF,ceclia.campos@bol.com.br,(61) 95542-3354,739.650.184-93,1973-07-12,2026-01-04,Cardoso,MG
1067,Laís,Barros,PF,lbarros@hotmail.com,(71) 93564-3417,740_129_586_58,1976-02-29,2026-01-04,Correia das Flores,SP
1068,Cauã,da Mata,PF,cau_damata@outlook.com,+5547994576925,195_634_287_73,,2026-01-04,Sousa,PR
1582,Ferreira & Pinto S/S,,PJ,ferreirapi18@comercio.net.br,+5561942361148,26538194000177,1989-02-11,2026-01-04,Borges,RS
2092,Kevin,Macedo,PF,kevin.macedo@hotmail.com,(31) 92479-2831,648.071.259-58,1975-08-12,2026-01-04,Correia do Amparo,MA
2094,Alexandre,Costela,PF,alexandre.costela@uol.com.br,21944324304,069_175_342_34,1993-10-24,2026-01-04,Aparecida,CE
3300,Sofia,Gomes,PF,sofia.gomes@yahoo.com.br,11949696922,784.635.129-09,1965-09-09,2026-01-04,Jesus do Oeste,PB
3337,Ian,Vasconcelos,PF,ivasconcelos@yahoo.com.br,,824.651.793-73,2007-01-27,2026-01-04,Montenegro dos Dourados,PR
350,Melo Comércio e Soluções S/S,,PJ,melocomrci95@comercio.net.br,13984206492,94_502_317_0001_70,1978-06-29,2026-01-05,da Costa,AC
1322,Bruno,Moura,PF,bruno_moura@uol.com.br,61948463145,640.137.582-53,1974-07-15,2026-01-05,Teixeira de Viana,DF
1710,Maria Luísa,Leão,PF,marialusaleo@terra.com.br,21952532717,290_864_173_96,2001-02-04,2026-01-05,Correia do Campo,SC
3163,Maria,Vieira,PF,maria91@uol.com.br,41973413995,123.480.675-44,1999-08-22,2026-01-05,Martins de Casa Grande,RO
209,Ana Lívia,Marques,PF,analvia_marques@uol.com.br,61967103076,320_867_145_80,,2026-01-06,Novais,GO
1523,Ágatha,da Cunha,PF,gatha_dacunha@gmail.com,11926833032,075.241.869-67,,2026-01-06,Casa Grande,MT
1575,Maria Isis,Pinto,PF,mariaisispinto@uol.com.br,21925744716,75810943675,1973-07-02,2026-01-06,Viana da Serra,AC
1644,Kaique,da Cunha,PF,kaique_dacunha@uol.com.br,41923195986,471.385.609-66,1967-03-11,2026-01-06,da Cruz,MT
2278,Luiz Gustavo,Montenegro,PF,luizgustavo84@uol.com.br,(71) 98277-2080,568_427_913_91,1968-06-16,2026-01-06,Lima da Prata,AL
2860,Ana,Abreu,PF,ana_abreu@uol.com.br,(31) 93523-9887,506.397.184-93,1957-11-04,2026-01-06,Gomes,BA
299,Carlos Eduardo,Almeida,PF,carloseduardo_almeida@uol.con.br,(21) 95199-6447,12649850370,1998-12-31,2026-01-07,Sampaio,ES
485,Agatha,Porto,PF,agatha52@gmail.com,(11) 93379-4368,791.650.324-70,1989-01-01,2026-01-07,Cavalcante da Praia,RR
1156,Sarah,Pastor,PF,sarah.pastor@ig.com.br,+5551958071085,952_836_170_68,2003-10-29,2026-01-07,Garcia,DF
2907,Fernandes Comércio e Atacado EI,,PJ,fernandesc_@comercio.net.br,51997976563,84.926.350/0001-73,1987-06-09,2026-01-07,Pereira,RJ
1982,Arthur,Oliveira,PF,arthur78@hotmail.com,(21) 95173-9166,268.471.590-49,1987-10-26,2026-01-08,da Rosa,RN
2022,Maria Alice,Aragão,PF,mariaalice.arago@ig.com.br,(71) 99473-3910,561.279.084-85,1974-06-08,2026-01-08,da Mota de Câmara,MT
2348,Liam,Araújo,PF,liamarajo@outlook.com,47910642788,473_952_860_65,1999-09-05,2026-01-08,Leão do Norte,RN
2541,Maya,da Paz,PF,maya_dapaz@yahoo.com.br,(31) 95965-5961,524.703.861-44,1988-08-29,2026-01-08,Vargas da Mata,RO
678,Eloah,Farias,PF,eloah37@uol.com.br,13954089759,946_270_315_99,1988-05-21,2026-01-09,Melo de Leão,RR
809,Emanuel,Silva,PF,emanuel_silva@ig.com.br,(41) 99320-1746,365.920.174-06,1978-09-15,2026-01-09,da Cruz do Sul,SP
882,Alexia,Alves,PF,alexia_alves@yahoo.com.br,(13) 98535-1843,74863509120,1970-01-10,2026-01-09,Martins,RO
888,Apollo,Pereira,PF,apollo.pereira@yahoo.com.br,(31) 92477-9592,537_092_418_04,1962-08-08,2026-01-09,Farias do Campo,AC
1516,Liam,Fernandes,PF,liamfernandes@yahoo.com.br,13979404886,670_982_431_40,2003-02-08,2026-01-09,Souza Paulista,SE
1985,Arthur Miguel,Barbosa,PF,arthurmiguel_barbosa@hotmail.com,61961004726,57348619010,2005-12-01,2026-01-09,Freitas do Campo,AM
2701,Castro Consultoria e Tecnologia EI,,PJ,castrocons20@empresa.com.br,(71) 97824-1349,10764825000136,1967-03-17,2026-01-09,Brito dos Dourados,MT
3338,Asafe,Nascimento,PF,anascimento@bol.com.br,71968103269,82617935400,2002-11-27,2026-01-09,das Neves da Serra,RS
356,Sophie,Rocha,PF,sophierocha@uol.com.br,+5571962471582,230_687_419_04,1977-05-21,2026-01-10,Duarte,TO
946,Eduardo,Araújo,PF,eduardo55@yahoo.com.br,+5521942769182,083.641.297-40,2005-06-23,2026-01-10,Teixeira da Serra,AL
689,Stella,Alves,PF,stella8@hotmail.com,51976035772,397.208.156-12,1958-02-04,2026-01-11,Pimenta Grande,SC
1311,Caroline,Cassiano,PF,carolinecassiano@yahoo.com.br,(47) 95367-5750,657_280_413_53,1985-12-02,2026-01-11,Duarte,PA
1860,Vitor,Nogueira,PF,vitor_nogueira@terra.con.br,+5571991511859,471_036_928_31,1987-07-11,2026-01-11,Moura,CE
2409,João Miguel,Sales,PF,anajliacardoso@yahoo.com.br,,364_871_025_71,1996-12-12,2026-01-11,Martins das Flores,MT
3112,Antônio,Moura,PF,antnio_moura@gmail.com,+5521935635321,825_917_043_41,2001-03-03,2026-01-11,Nascimento Verde,DF
1357,Garcia & Carvalho S.A.,,PJ,g@empresa.com.br,21967586410,65_872_391_0001_80,1964-06-24,2026-01-12,Sá,RN
2312,Manuela,Leão,PF,manuela.leo@bol.com.br,13962924445,14823695089,1990-01-24,2026-01-12,da Mata de Minas,DF
3238,Benicio,Albuquerque,PF,benicio_albuquerque@yahoo.com.br,(21) 96961-7075,45702813979,1972-01-28,2026-01-12,Cirino da Serra,SE
221,Rhavi,Duarte,PF,rhavi.duarte@terra.com.br,61914623067,80615792359,1972-11-23,2026-01-13,Porto,PB
704,Luísa,Garcia,PF,lusa.garcia@uol.com.br,+5521996519558,892_631_547_91,1979-01-12,2026-01-13,Rodrigues Grande,CE
734,Rocha & Associados EIRELI,,PJ,rochaassoc.@empresa.com.br,(13) 96568-8817,96.523.480/0001-44,2006-01-23,2026-01-13,Martins de Novaes,AP
1356,Laís,Abreu,PF,las59@gmail.com,,039.687.512-21,1958-06-23,2026-01-13,Silveira da Praia,MS
1557,Fernando,Borges,PF,fernando_borges@uol.com.br,(47) 95476-5335,698_501_432_15,1979-01-13,2026-01-13,Mendes Paulista,SE
2937,Lucas,Santos,PF,lsantos@hotmail.com,(41) 95973-6169,30694587265,1992-09-06,2026-01-13,Almeida Grande,PA
446,Lorena,Sampaio,PF,lorenasampaio@ig.com.br,+5513974997962,927.865.431-00,1978-02-27,2026-01-14,da Rosa de Minas,PI
1339,Oliveira & Fernandes S/S,,PJ,oliveirafe.@comercio.net.br,(11) 94912-9855,06.271.598/0001-30,2006-11-07,2026-01-14,Campos Alegre,RJ
2104,Vitor Gabriel,Caldeira,PF,vitorgabrielcaldeira@gmail.com,,74689312591,,2026-01-14,da Rocha,PA
2186,Thomas,Ferreira,PF,thomas_ferreira@bol.com.br,21958525713,857_240_196_20,1961-02-27,2026-01-14,da Conceição de Goiás,SE
2449,Milena,Albuquerque,PF,malbuquerque@bol.com.br,+5571990208368,406_258_173_62,,2026-01-14,Azevedo,PA
451,Clarice,Pires,PF,claricepires@yahoo.com.br,(31) 91858-3967,807.124.965-30,1972-11-27,2026-01-15,Cunha,MA
1930,Cecília,Sales,PF,ceclia_sales@bol.com.br,,175.682.903-95,1962-01-05,2026-01-15,Albuquerque,RS
2314,Miguel,Cavalcante,PF,miguel6@yahoo.com.br,+5547949905362,795.246.310-16,1957-07-16,2026-01-15,Aragão,RO
2815,Maria Flor,Nascimento,PF,mariaflor.nascimento@ig.com.br,47923616626,765_042_193_70,1976-11-29,2026-01-15,Albuquerque,AL
3103,Moraes Consultoria e Atacado ME,,PJ,moraescons_@empresa.com.br,(11) 98749-7190,49_370_156_0001_53,1975-02-03,2026-01-15,da Mota de Farias,MS
1015,Laís,Teixeira,PF,las.teixeira@bol.com.br,+5541945736569,76125039480,1975-06-20,2026-01-16,Abreu dos Dourados,BA
1074,Marcela,Santos,PF,marcela_santos@bol.com.br,+5521930468102,682_915_034_51,1961-11-23,2026-01-16,Barros,AL
2496,Isabelly,Rezende,PF,isabelly.rezende@bol.com.br,+5551996283421,409_678_125_85,1970-08-06,2026-01-16,Pastor,BA
2516,Maria Liz,Aparecida,PF,marializ.aparecida@uol.com.br,,768.903.152-86,1963-07-04,2026-01-17,Nogueira da Serra,AC
2923,Luiz Henrique,Rocha,PF,luizhenrique1@ig.com.br,47944279168,09562417352,1969-12-16,2026-01-17,Costela,RO
950,Maria Flor,Rezende,PF,mariaflor98@yahoo.con.br,31983483479,28154097630,1996-02-12,2026-01-18,Ramos,RO
1389,Maria Vitória,Monteiro,PF,mmonteiro@terra.com.br,71929553870,31490762507,1982-05-05,2026-01-18,Pimenta de Minas,AM
1893,José Pedro,Fogaça,PF,jfogaa@outlook.com,,657_184_392_73,1974-09-19,2026-01-18,Mendonça Paulista,RR
2161,Gabrielly,Rezende,PF,gabrielly95@bol.com.br,(13) 92169-3323,29607834178,,2026-01-18,Cavalcanti de Novaes,MT
2330,João Guilherme,Machado,PF,jooguilherme.machado@hotmail.com,,45689072176,1969-01-16,2026-01-18,Santos,SE
3451,Ravi,Caldeira,PF,ravi.caldeira@bol.com.br,47967987875,128.350.674-26,1974-06-06,2026-01-18,Casa Grande,MG
886,Bryan,Borges,PF,bryan.borges@yahoo.com.br,(21) 96049-4762,56873419273,1996-11-26,2026-01-19,da Conceição do Amparo,PR
1859,Hadassa,Aparecida,PF,hadassa_aparecida@hotmail.com,(13) 94032-5210,96751328419,1961-02-21,2026-01-19,Viana da Praia,BA
9,Anthony Gabriel,Rezende,PF,arezende@hotmail.com,47918564015,43921087678,1961-04-09,2026-01-20,Nascimento,PA
395,Benjamim,Leão,PF,benjamim99@hotmail.com,71926903377,193_608_275_68,,2026-01-20,Souza de Azevedo,CE
1373,Pietro,Viana,PF,pietro_viana@outlook.com,(11) 98236-1890,057_298_463_47,2003-02-26,2026-01-20,Silva da Serra,RJ
2249,Lucas Gabriel,Aragão,PF,lucasgabriel.arago@hotmail.com,(41) 98598-3500,785_609_314_57,1983-07-18,2026-01-20,Montenegro,RR
2768,Daniel,Sá,PF,daniel.s@ig.com.br,,519.428.763-19,1961-09-06,2026-01-20,Sousa do Galho,SE
205,Laís,Pimenta,PF,las_pimenta@terra.com.br,,97345628000,1983-10-02,2026-01-21,da Mota do Campo,MG
344,Sofia,Azevedo,PF,sofia65@gmail.com,61988622444,208_761_549_76,,2026-01-21,Cavalcanti da Serra,CE
745,Comércio Nunes S.A.,,PJ,comrcionun6@comercio.net.br,(41) 92454-3104,74302985000146,1969-10-10,2026-01-21,Pastor,MS
937,Luiz Felipe,Albuquerque,PF,luizfelipe_albuquerque@bol.com.br,47914658267,409.258.376-10,1961-11-18,2026-01-21,Moreira,GO
1668,Cauê,Nunes,PF,caununes@ig.com.br,51972214500,043_516_728_62,2005-08-25,2026-01-21,Freitas,AM
1945,Allana,Pimenta,PF,allana.pimenta@outlook.com,(13) 99964-3254,98126037512,1975-11-29,2026-01-21,Vasconcelos de Goiás,SE
2033,Vargas & Associados S/S,,PJ,vargasasso_@empresa.con.br,41982874596,12098576000112,1974-08-27,2026-01-21,Ferreira de Goiás,TO
2546,João,da Mata,PF,jdamata@yahoo.com.br,+5561916178949,730.491.862-40,1990-08-28,2026-01-21,Melo do Sul,MT
2605,Olivia,Nunes,PF,olivianunes@gmail.com,13989147705,542.781.039-05,,2026-01-21,Fernandes de da Cruz,CE
3379,Bella,Gonçalves,PF,bella_gonalves@uol.com.br,,074_219_568_67,1973-03-04,2026-01-21,Azevedo do Campo,RO
463,Guilherme,Fogaça,PF,guilherme45@terra.com.br,(11) 92264-8576,274.861.593-09,1969-08-31,2026-01-22,Costela do Campo,GO
522,João Gabriel,Cardoso,PF,jcardoso@yahoo.com.br,(71) 97473-6083,418.026.397-13,1958-11-30,2026-01-22,Souza,PI
1007,Vicente,Pimenta,PF,vicente.pimenta@ig.com.br,,790_431_862_87,1960-08-09,2026-01-22,Aparecida,PI
1569,Melissa,Cavalcanti,PF,mcavalcanti@bol.com.br,+5547931532991,02439816515,2007-02-17,2026-01-22,Fogaça do Sul,AL
773,Alana,Nunes,PF,alana68@gmail.com,(51) 92721-2635,513_870_962_30,1971-01-08,2026-01-23,Fernandes,ES
1605,Calebe,Almeida,PF,calebe85@uol.com.br,+5547928787414,783.612.945-46,1995-03-19,2026-01-23,Farias,TO
2153,Benício,,PF,bencio@yahoo.com.br,+5513912374558,60123758912,1991-12-18,2026-01-23,Teixeira dos Dourados,PR
2222,Augusto,Barbosa,PF,augustobarbosa@terra.com.br,+5547943519286,396_512_048_42,1998-07-31,2026-01-23,Vasconcelos dos Dourados,GO
1995,Samuel,Jesus,PF,samueljesus@ig.com.br,+5513971801462,251.049.783-97,2006-12-17,2026-01-24,Azevedo,CE
3019,Alana,Câmara,PF,alana88@terra.com.br,(13) 92674-5174,039.621.475-43,1958-03-20,2026-01-24,Ramos de Marques,CE
3054,Gabrielly,Pastor,PF,gabrielly.pastor@ig.com.br,21961464009,283_914_760_22,1984-05-19,2026-01-24,Alves do Oeste,AC
3074,Bernardo,Camargo,PF,bernardo79@uol.com.br,(41) 93432-5556,80723694150,2003-06-25,2026-01-24,Oliveira do Oeste,SE
727,Vinícius,Teixeira,PF,vinciusteixeira@gmail.com,31988434886,513_729_084_04,1966-05-24,2026-01-25,Vasconcelos,RS
1444,Eloah,Porto,PF,eloahporto@gmail.com,(21) 92365-3475,39504726143,1960-02-23,2026-01-25,Siqueira de Goiás,BA
1607,Carlos Eduardo,Castro,PF,ccastro@uol.com.br,(13) 97244-5711,15942307814,,2026-01-25,Santos,PI
1753,Anna Liz,Cavalcante,PF,annaliz_cavalcante@ig.com.br,(31) 98778-9709,610_524_987_01,1997-04-13,2026-01-25,Andrade,RS
2930,Caleb,Jesus,PF,cjesus@bol.com.br,+5561940721394,19087543204,1987-04-09,2026-01-25,Borges de Minas,RR
3048,Ana Julia,Montenegro,PF,anajuliamontenegro@uol.com.br,+5513915146060,549_638_120_70,1983-01-25,2026-01-25,Gonçalves das Pedras,MA
3446,Fonseca & Fonseca S/A,,PJ,fonsecafon@comercio.net.br,31990355669,78245963000142,2008-03-29,2026-01-25,Azevedo de Marques,AP
